主	アルジ	オモ	カズ	シュ/ジュ	シュウ	ス/ズ	ヌシ	モン
丼	ショウ	セイ	タン	トン	ドン	ドンブリ
丿	エイ	ノ	ヘツ	ヨウ
乀	フツ	ブチ	マ
乁	イ	ナガ
乂	オサ	カ	カイ/ガイ	ゲ
乃	アイ	オ	オサム	スナワ	ダイ	ナイ	ナンジ	ノ	ノリ
乄	シ	シテ
久	キュ	キュウ/ギュウ	ク/グ	ナガ	ヒサ/ビサ	ヒサシ	ワ
乇	タク	チャク
之	アキ	イタル	クニ	コノ	コレ	シ/ジ	ツナ	ノ	ノブ	ヒサ	ヒデ	ユキ	ユク	ユミ
乍	サ	サク	タチマ	ナガ
乎	アア	オ	カ	カナ	コ	ヤ	ヨ	ヲ
乏	トボ	トモ	ボウ	マズ
乑	ギン	ゴン	シュウ	ナラビタツ
乕	コ	トラ
乖	カイ	ソム	モトル
乗	ショウ/ジョウ	ノ/ノセ/ノッ	ノリ
乘	ジョウ	ノ
乙	イツ/イッ	オツ/オッ	オト	キノト
乚	イン	オン	カカ	カク	ヨ	レ
乜	バ	メ	ヤブニラミ
九	イチジク	イチノク	キュウ/ギュウ	ク/グ	ココノ	コノ	ヒサシ
乞	キ	キケ	キツ	コ/ゴ	コチ	コツ/コッ	ゴイ
也	エ	カ	シ	ナリ	マタ	ヤ
乢	ガイ	タオ	タワ/ダワ
乣	キュウ
乨	シ	ハジ
乩	ウラナ	ケイ
乱	オサ	ミダ	ラ	ラン	ロン	ワタ
乳	ジ	チ	チチ	ニュウ
乴	セツ	ゼチ	ヒネ
乵	エン	スス
乹	イヌイ	カワ	カン	ケン	ヒ	ホ
乾	イヌイ	カラ	カワ/ガワ	カン	ケン	ヒ	ホ/ホシ/ボ	ホシ/ボシ
乿	オサ	ジ	チ
亀	カメ/ガメ	キ	キュウ	キン	ヒサ	ヒサシ
亂	オサ	ミダ	ラン	ロン	ワタ
亅	カギ	ケツ	ハネボウ
了	サトル	リョウ
予	アラカジ	カネ	シャ	ヨ
争	アラソ	イカ	ソウ
亊	コト	シ/ジ	ズ	ツカ
事	コト	ゴト	ジ	ズ	ツカ	ロ
二	オト	ジ	ツギ	ツグ	ニ	ニイ	ハ	フ	フタ/ブタ/プタ	フタタビ	フタツ	フダ	ワ
亍	タタズ	チョク
于	アア	ウ	オイテ	ク	ココニ	ニ	ヨリ	ヲ
云	イ	ウン	ココニ	ユ
互	カタミ	ゴ	タガ
五	イ	イツ	ゴ	サ	サツ	チ	フ	ミ	メ
井	イ	イノ	サイ	ショウ/ジョウ	セイ	ヒ/ビ
亖	シ	ヨ	ヨッ	ヨン
亗	サイ	セイ	トシ	トセ	ヨワ
亘	カン	コウ	セン	トウル	ノブ	ヒサシ	モト	ワタ/ワタリ	ワタル
亙	カン	コウ	ノブ	モト	ワタ
些	イササ	イササカ	サ	シャ	チ
亜	ア	ツ	ツギ	ツグ	ヤ
亝	ア	サイ	セイ	ソロ	ハヤ	ヒト
亞	ア	ツ
亟	キ	キョク	ケ	シバシバ	スミヤカ
亠	トウ	ナベブタ
亡	ナ	ホロ	ボウ	モウ
亢	コウ	タカブル
交	カ/ガ	カタ	カワ	コウ	コモゴモ	マ/マゼ	マジ/マジリ
亥	イ	カイ/ガイ	リ
亦	エキ	マタ	ヤク
亨	アキ	アキラ	キョウ	コウ	トウル	トオ	トオル	トオルフ	ナガ	ホウ	ミチ	ユキ	リョウ
享	アキラ	ウ	キョウ	コウ	ススム	タカ	タカシ	トオル	ミチ
京	キョウ/ギョウ	キン	ケイ	タカ	ミヤコ
亭	チン	テイ
亮	アキ	アキラ	アキラカ	キョウ	スケ	タスク	フサ	マコト	ヨシ	リョウ
亯	ウ	キョウ	コウ
亰	キョウ	キン	ケイ	ミヤコ
亳	ハク
亶	アツ	セン	タン	ホシイママ
亹	ウツク	ツト	ビ	ボン	ミ	モン
人	ジ	ジン	ト/ド	ニン	ネ	ヒコ	ヒト	ビト	フミ	リ
什	シュウ/ジュウ
仁	キミ	ク	サト	シノブ	ジ	ジン	ト	ニ	ニン	ノリ	ヒト	ヒトシ	ヒロ	マサ	マサシ	ヤス	ヨシ
仂	ドウ	ハタラ	リキ	リュク	リョク	ロク
仃	テイ
仄	カタム	ソク	ホノ/ボノ
仆	タオ	フ
仇	アタ	アダ	カタキ/ガタキ	キュウ	グ	ツレアイ
今	イマ	キン/ギン	コン	ナ
介	カイ	スケ	ユキ
仍	シキリニ	ジョウ	ナオ	ニョウ	ヨ	ヨル
从	シタガ	ショウ	ジュ	ジュウ	ヨリ
仏	フツ/ブツ	フランス	ブツ/ブッ	ホト/ホド	ホトケ/ボトケ
仐	カサ	サン
仔	コ/ゴ	シ	タ
仕	シ/ジ	ツカ/ヅカ	ツカマツ
他	タ	ホカ
仗	ジョウ	チョウ	ツエ	ツワモノ	マワリ	ヨル
付	ツ/ツク/ヅ	ツキ/ヅキ	ツケ/ヅケ	ツケタリ	ヅ/ヅク	フ/プ
仙	セン/ゼン	セント	ソマ	ノリ
仚	ケン	トブ
仛	オトメ	タ	タク	ヨ
仞	ジン	ハカ
仟	カシラ	セン	チ
仠	カン	ソコ
仡	イサ	キツ	コチ
仢	シャク	チャク	テキ	ハク	マルキバシ
代	カ/ガ	カワ/ガワ	シロ/ジロ	ス	タイ/ダイ	ヨ
令	ノリ	リョウ	レ	レイ
以	イ	モ	モチ	モッ
仨	サ
仭	ジン	ハカ
仮	カ/ガ	カリ	ケ
仯	ショウ	ソウ	チイ	ビョウ	ミョウ
仰	アオ/アオノ	オ	オオ	オッシャ	ギョウ	コウ/ゴウ	ノ/ノケ	ム
仱	キョウ	キン	ケン	ゴン	ツツシ	ホ
仲	チュウ	チュン	ツヅキ	ナカ	ナカツ
仳	ヒ	ワカ
仵	ア	アエテ	オナジ	コ	サカ
件	クダリ	クダン	ケン
价	カイ
任	サ	ツトム	トウ	ニン	ヒデ	マカ	マカセ
份	アキ	ウルワ	ヒン	フン
仾	テイ	ヒク
仿	クラ	サマヨ	ナラ	ホウ
伀	オオヤケ	オソ	シュ	ショウ
企	キ	クワダ	タク	タクラ
伂	ハイ
伃	ウツク	ヨ	ヨシ
伈	オソ	シン
伉	コウ	タグ	ナラ
伊	イ	イタリア	イト	カレ	コレ	タダ	ダ	ヨシ
伋	キビ	キュウ	ロウ
伌	ア	アイ	クル
伍	アツム	イツツ	クミ	ゴ
伎	キ/ギ	ワザ	ワザオギ
伏	フ/フス/ブ/プ	フク/フッ/ブク/プク	フシ/ブシ	フセ/ブセ
伐	ウ	カ	キ/キリ	ソム	ハツ/バツ	バツ/バッ	ボチ
休	キュウ	ヤス/ヤスミ
伒	キン	コン	タス
伕	フ	ムスメムコ
伖	カネグラ	トウ	ド
众	オオ	ギン	ゴン
伙	カ	ヒ	ホ
会	ア	アイ	アツ	イ	エ	カイ	クワ
伜	サイ	セガレ	ソチ	ソツ
伝	ツタ/ツタイ/ツタウ/ヅタ	ツタエ	ツダ	ツテ/ヅテ	ツトウ	テン/デン
伮	ツト	ド
伯	イキ	エキ	カ	キ	ハ	ハク/ハッ/パク	ヒロ
估	アキナ	アタ	コ
伱	シカリ	ジ	ソノ	ナンジ	ニ	ノミ
伳	オゴ	セチ	セツ
伴	トモ	トモナ	ハン/バン/パン
伵	キ	キョク	ケキ	サビ	シズ
伶	リョウ	レ	レイ	ワザオギ
伷	チスジ	チュウ	ヨツギ
伸	シン	ノ/ノシ/ノバ/ノビ	ノブ	ノボル	ヨボル
伹	ショ	ツタナ
伺	ウカガ	シ
伻	スキ	スミ	ツカ	トリ	ヒョウ	ホウ
似	ジ	ニ/ニア/ニセ	ニタ	ヒ
伽	カ/ガ	キャ/ギャ	トギ
伾	オオ	ハイ	ヒ	ヘ
佀	ジ	ニ	ヒ
佂	オソレアワ	ショウ	セイ
佃	ツクダ	テン/デン
但	タジ	タダ	タダシ	タン
佇	タ	タタズ	タタズマ	チョ
佈	アマネ	フ	ホ
佉	カ	キャ	キョ	コ
佋	ショウ	タス
佌	シ	チイ
位	イ	クライ/グライ	ゾキ	ミ
低	テイ	ヒク
住	シ	ジュ	ジュウ	ス/スマ/ズ	スミ/ズミ	ズマ	チュウ/ヂュウ
佐	サ/ザ	スケ	タスク
佑	ウ	スケ	タス	タスク	ユ	ユウ
佒	アオ	アオム	オウ	タノ	ヨウ
体	カタチ	カラダ	タイ/ダイ	テイ	ナリ
佔	ウカガ	シ	セン	チン	テン	ミル
何	アガ	イズ	カ	ナ	ナニ	ナン
佖	タダ	ナラ	ヒツ	ビチ
佗	イ	タ	ホカ	ワ	ワビ
佘	シャ
余	アマ/アマリ	アマル	アンマ	ヨ
佚	イツ/イッ	タノシ	テツ	ノガ
佛	サラギ	フツ/ブツ	ブツ/ブッ	ホトケ
作	クリ	サ	サカ	サク/サッ/ザク	ツク/ツクル/ヅク	ヅクリ	トモ	ナオ	ハギ	マサカ
佝	ク	コウ	セムシ
佞	オモネ	ネイ	ヨコシマ
佟	ズ	トウ
你	シカリ	ジ	ソノ	ナンジ	ニ	ノミ
佣	ヨウ
佩	オ	オビダマ	ハ	ハイ/パイ
佪	エ	カイ	サマヨ
佬	オオ	リョウ	ロ	ロウ
佮	ア	コウ
佯	イツワ	ヨウ
佰	オサ	ハク	ヒャク
佱	ノリ	フラン	ホウ
佳	カ	ケイ	ヨ	ヨシ
併	アワ	アワセ	シカ	ヘイ/ペイ
佶	キチ	キツ/キッ	タダシ
佷	ギン	コウ	コン	モト
佸	ア	アツ	イタ	カツ	ガチ	ツト
佹	カサ	キ	ササ	モト	ヨ
佺	セン
佻	カル	ジョウ	チョウ	ヨウ
佼	ウツク	キョウ	コウ
佽	オヨ	カワルガワル	シ	スバシコイ	タス	トシ	ナラ
佾	イチ	イツ	ヤス
使	シ	ツカ/ヅカ	ツカイ/ヅカイ
侁	イ	シン	ツカ
侂	タク	タノ	ヨ
侃	アキラ	カン	タダシ	ツヨ
侄	オロ	カタ	シチ	シツ	テツ	トド
侅	カイ	ムセ
來	キ	キタ	ク	タイ	ライ
侈	オゴ	シ
侉	ア	オゴ	カ	ケ	ホコ
侊	コウ	サカン	テ	ミツ
例	タト	レイ
侌	イン	カゲ
侍	カミ	サムライ/ザムライ	シ/ジ	ハベ
侎	イツク	ビ	ミ
侏	シュ
侐	キ	キョク	ケキ	サビ	シズ
侑	アツム	ウ	スス	ススム	タス	ユ	ユウ	ユキ
侒	アン	ヤス
侓	オオ	ロチ	ロツ
侔	シタガ	ソロ	ツト	ト	ハカ	ヒト	ボウ	ム
侖	オモ	リン	ロン
侗	イタ	オロ	カタチ	ズ	ツ	ツツシ	トウ	ナオイ	マコト
侘	タ	ホコ	ワ	ワビ
侙	オソ	チキ	チョク
侚	シメ	シュン	スミ	ツカ	トナ	フカ
供	キョウ	ク/グ	クウ	ソナ/ソナエ	トモ/ドモ
依	イ	エ	ヨ	ヨリ
侞	シタガエナ	ジョ	ニョ	ヒト
侟	セン
侠	オトコダテ	キャン	キョウ
価	アタイ	カ	ケ
侫	オモネ	ネイ	ヨコシマ
侭	コトゴトク	ジン	ママ
侮	アナズ	アナド	ブ
侯	コウ	ホウ
侲	ウマカイ	シン	ハシタ	ヨイワラベ	ワラベ
侵	オカ	シン
侶	トモ	リョ	ロ
侷	キョク	ゴク	セマ	タケガヒク
侹	オトコギ	ジョウ	チョウ	ツツシ	テイ	ナオイ
侻	カナウ	カル	タイ	タチ	タツ	タヤス	テ	テガル	ヨイ
侼	ウラ	ツヨ	ホツ	ボチ
侽	オ	オトコ	ダン	ナン
侾	オオ	キョウ	コウ
便	タヨ/ダヨ	ビン	ベン
俀	タイ	テ	ヨワ
俁	オオ	グ
係	カカ/カカワ	カカリ/ガカリ	ケイ
促	ウナガ	セク	ソク
俄	ガ	ニワ	ニワカ
俅	イタダ	キュウ	グ
俆	オソイ	ショ	ユル
俈	コク
俉	ア	ゴ	ムカ
俊	シュン	スグル	トシ/ドシ
俋	ジュウ	タガヤ	チュ	チュウ	ユウ
俌	タス	フ	ホ
俍	サマヨ	リョウ	ロウ
俎	イタ	ショ	ソ	マナイタ
俏	カタド	ショウ	ニ	ミメヨイ	ヤツ
俐	カシコ	リ
俑	トウ	ユウ	ヨウ
俒	カン	ケガ	コン	マッタシ
俔	ウカガ	ケン	タト
俗	ゾク/ゾッ
俘	トリコ	フ
俚	イヤ	リ
俛	フ	ベン	メン
俜	オトコダテ	ツカ	ビョウ	ヘイ
保	ウ	オ	タモ	タモツ	ブ	ホ/ボ/ポ	ホウ	モリ	ヤス	ヤスシ
俟	シ	マ
俠	オトコダテ	キャン	キョウ
信	シ	シガ	シナ	シノ	シブ	シン/ジン	トキ	ノビ	ノブ	マコト
俢	オサ	シュ	シュウ
俣	バタ	マタ
俤	オモカゲ	テイ
俥	クルマ
修	オキ	オサ	オサム	シュ	シュウ	ナカシ	ナガ	ノブ
俯	ウツブ	ウツム	フ
俰	カ	ヤワ	ワ
俲	コウ	ナラ
俳	ハイ/パイ
俵	タワラ/ダワラ	ヒョウ/ビョウ/ピョウ
俶	シュク	テキ	ハジメ	ヨイ
俸	ホウ/ポウ
俺	エン	オレ	ワレ
俼	イク	カイ	カユ	シュク	ヒサ
俽	キン	コン	ヨロコ
俾	カシズク	シム	ヒ	フ	ヘイ
俿	カタタガ	ジ	チ
倀	クル	ジョウ	タオ	チョウ	トウ
倁	ジ	チ	ユ
倄	エ	カイ	ギョウ	コウ	ソコ	モト
倅	サイ	セガレ	ソチ	ソツ
倆	タクミ	リョウ
倇	エン	オン	スス	タノ	ヨロコ
倉	クラ/グラ	ソウ
倊	クル	ス	ソウ
個	カ/ガ	コ
倌	カン	トネリ
倍	バイ	ベ	マス
倎	アツ	テン
倏	シュク	タチマチ
倐	シュク
們	トモガラ	モン
倒	コ	サカサ	サカサマ	サカシマ	タオ/ダオ	トウ/ドウ
倓	シズ	タン	ヤス
倔	クツ	ツヨ
倖	コウ	サイワ	シアワ
倗	タス	ホウ	ユダ	ヨ
倘	ショウ	タチモトホ	トウ	モシ
候	コウ	ソウロ	ソウロウ
倚	イ	キ	タノ	ヨ
倛	アザム	キ
倜	オロ	スグ	ソム	チャク	チュウ	テキ
倝	カガヤ	カン
倞	アキ	オウ	キソ	キョウ	ケイ	コウ	ツヨ	トオ	モト	リョウ
借	カ/カリ/ガ	カリ/ガリ	シャク/シャッ
倡	ショウ	トナ	ワザオギ
倢	サトイ	ショウ	スコ	ハヤ
倣	ナラ	ホウ
値	アタ	アタイ	ジ	チ/ヂ	ネ
倥	コウ	ヌカ
倦	アキ	アグ	ウ	ケン	ツカ
倧	ス	ソウ
倨	オゴ	キョ	コ
倩	ウツク	セイ	セン	ツラツラ
倪	ガイ	キワ	ゲイ
倫	トモ	ノリ	ヒトシ	ヒロ	ミチ	リン
倬	タク
倭	イ	シタガ	マサ	ヤス	ヤマト	ワ
倮	カ	カタヌ	ゲ	スハダ	セマ	ハダカ	ラ
倰	アザム	オカ	ナガ	リョウ	ロウ
倲	オロカ	ツ	トウ
倳	オ	サ	サシコ	シ
倵	ブ	ム
倶	ク/グ	トモ
倹	ケン	ツヅマヤカ	ツマ
倻	ヤ
偀	エイ	ハナブサ
偁	ア	ショウ
偂	スス	セン
偃	エン	フ
偅	コドモ	シュ	ショウ	トウ
偆	アツ	ウゴメ	シュン	チュン	ト
假	カ	カリ	ケ/ゲ
偈	イコ	ケイ	ケツ	ゲ
偉	イ	エラ	ヒデ
偊	ウ	ク	クグ	ツツシ
偌	コノヨウナ	コノヨウニ	ジャ	ニャ
偎	エ	シタ	チカヨ	ナジ	ホノ	ワイ
偏	カタヨ	ヒトエ	ヘン/ベン
偐	ガン	ゲン
偑	フ	フウ
偒	トウ	マッス
偓	アク	カカ
偕	カイ	トモニ
偖	サテ	シャ
偗	ショウ	セイ	マッスグ
偙	クル	スグ	タイ	テイ
做	サ	サク	ソ	ツク	ナ
停	テイ	ト/トマ	トド
偟	イトマ	オウ	コウ	サマヨ	タタズ	タチモトホ
偠	シナヤ	タオヤ	ヨウ
偢	イツク	ウレ	ショウ
偣	アン	エン	キヨ
健	カツ	ケン	シタタ	スコ	タケ	タケシ	タケル	タテ	ツヨシ	トシ	ヤス	ヤスシ
偦	ショ	トオ
偧	タ	ハ
偪	セマ	ヒキ	ヒツ	ヒョク	フク	ムカバキ
偬	クル	ソウ
偭	カナ	ソム	ベン	ム	メン
偰	キヨ	セチ	セツ
偱	シュン	ノ
偲	サイ	シ	シノ
側	カワ/ガワ	ソク/ソッ	ソバ
偵	テイ
偶	グウ	タマ
偸	チュウ	ツ	トウ	ヌス
偽	イツワ	カ	ギ	ニセ
傀	オオキ	カイ
傁	オキナ	ス	ソウ
傃	ソ	マモ	ム
傄	カツ	ケチ	スコ
傅	カシズ	ツク	デン	フ	モリ
傆	カン	ゲン	コザカ
傊	イン	マサ	ユタカ
傍	オカ	カタワ	ソバ	ハタ	ビ	ボウ	ワキ
傎	クル	サカサマ	テン
傏	オゴ	トウ
傐	コウ
傑	ケツ/ケッ	スグ	スグル	タケ	マサ	マサル
傒	アヤウ	ケイ	ツナ
傓	サカン	セン
傔	ケン	シタガ	ツカ	ハベ
傖	イナカモノ	イヤ	イヤシイモノ	ショウ	ソウ
傘	カサ/ガサ	サン
備	ソナ/ソナエ/ゾナ	ツブサ	ビ	ビッ	ビン
傚	コウ	ナラ
傛	カガ	ユ	ヨウ
傜	エダチ	ツカ	フゾロ	ヨウ
傞	サ
傟	オウ	モト
傠	ウ	カ	キ	ソム	ハツ	ボチ
傡	ナ	ナラ	ヘイ	ホウ
傢	カ	カグ
傪	サン	ヨイ
催	サイ/ザイ	モヨウ	モヨオ
傭	アタ	チョウ	ヒト	ヤト/ヤトイ	ヨウ
傯	クル	ソウ
傰	オモネリクミ	トモ	トモガラ	ホウ
傲	アナド	オゴ	ゴウ
傳	ツタ	ツテ	ツトウ	テン/デン
傴	ウ	カガ	ク	セムシ
債	サイ
傷	イタ	キズ	ショウ/ジョウ
傹	アキ	オウ	キソ	キョウ	ケイ	コウ/ゴウ	ツヨ	トオ	モト	リョウ
傺	タイ	テイ	ト	トド
傽	オドロ	ショウ
傾	カシ	カタ	カタブ	カタム	ケイ
僀	クル	スグ	タイ	テイ
僂	カガ	ル	ロウ
僃	ソナ	ビ
僄	カル	カロ	スバヤ	ヒョウ
僅	キン	ゴン	ワズ	ワズカ
僇	ハジ	ハズカシ	リク	ル	ロク
僉	セン	ミナ
僊	セン
僌	オサ	ヨウ
働	ドウ	ハタラ/バタラ
僎	カズ	カゾ	シュン	セン	ソナ
像	カタ	ゾウ
僐	オツクリ	セン
僑	キュウ	キョウ
僓	エ	カイ	シタガ	タイ	テ	ナラ	ミヤ
僔	アツ	ウヤウヤ	オオ	ソン
僕	シモベ	ボク
僖	キ	ヨロコ
僘	ショウ	タカ	ヒロ	ホガ
僚	リョウ
僜	ア	ショウ	チョウ	ト	トウ	ノボ
僝	アラワ	サン	ゼン	ソナ	ノノシ
僞	イツワ	カ	ギ	ニセ
僟	キ	ゲ	チカ	ヨクツツシ
僢	シュン	セン	ソム	マ	ムカイア
僣	オゴ	シン	セン
僤	アキ	アツ	セン	タチ	タツ	タン	ハヤ	ユ
僥	キョウ/ギョウ
僦	アツ	オク	カ	シュ	シュウ
僧	ソウ/ゾウ
僨	オ	タオ	フン	ホン	ヤブ
僩	カン	ゲン	タケダケ
僭	オゴ	シン	セン
僮	シモベ	トウ/ドウ	ワラベ
僯	ハジ	リン
僱	コ	ヤト
僵	キョウ	タオ
僶	ツト	ビン	ミン
價	アタイ	カ	ケ
僺	ショウ	ナガ
僻	ヒ	ヒガ	ヘイ	ヘキ
僾	アイ	カク	カナ	ホノ	ムセ
儀	ギ	タダシ	ノリ	ヨシ
儁	シュン	スグ
儂	カレ	ドウ	ノウ	ワシ
儃	セン	タタズ	タン	ホシイママ	ヨウ
億	オ	オク/オッ
儆	イマシ	ケイ	ショウ
儇	アザム	カシコ	ケン	サトイ	マト
儈	カイ	ケ	ナカガイ
儉	ケン	ツヅマヤカ	ツマ
儋	コガメ	セン	タン	ニナ
儌	イツワ	ウカガ	キョウ	モト	ユ
儍	サ
儎	サイ	ノ
儐	アイサツ	ウヤマ	スス	ヒン
儒	ジュ
儔	ジュ	チュウ	トモガラ
儕	サイ	セイ	トモガラ
儖	ラン
儗	カイ	ギ	クラ	ナゾラ
儘	コトゴトク	ジン	ママ
儙	ケン	ヒラ
儚	クラ	ハカナ	ボウ	モウ
儛	ブ	マ	ム
儜	ドウ	ナヤ	ニョウ	ネイ	ヨワ
儝	ケイ	マツ
儞	オレ	シカリ	ジ	ソノ	ナンジ	ニ	ノミ
償	ショウ	ツグナ
儡	ライ
儣	コウ
儧	アツ	サン
儨	シチ	シツ	タダ
優	ウ	スグ	スグル	マサ	マサル	ヤサ	ユ	ユウ	ユタカ	ヨシ
儬	シン
儭	イタ	ウラ	オソ	シク	シン	チカ
儯	トウ	ナガ
儱	ウヤムヤ	デキア	リュ	リョウ	ル	ロウ
儲	タクワ	チョ	モウ/モウカ	モウケ
儳	サン	トトノワヌ	ハヤ	ワル
儴	サマヨ	ショウ	ソウ	ヨ
儵	シュウ	ハヤ
儷	ツレアイ	ナラブ	レイ
儸	サバ	ラ
儹	アツ	サン
儺	オニヤライ	ダ	ナ
儻	アルイハ	スグ	トウ	モシ
儼	イカメ	オゴソカ	ゲン
儿	ガイ	ジン	ニン	ニンニョウ	ヒトアシ
兀	コツ
允	イン	ジョウ	スケ	チカ	トモ	ノブ	マコト	マサ	ミツ	ユルス	ヨシ
兂	カンザシ	サン	シン
元	ガン	ゲン	チカ	ハジメ	ハル	モト	ユキ	ヨシ
兄	アニ	エ	キョウ	ケイ	セ	ニイ	ヨシ
充	ア	アツ	ジュウ	タカシ	ノブ	マサ	ミ/ミチル	ミチ	ミツ	ミツル	ヨシ
兆	キザ	チョウ
兇	オソ	キョウ	ワル
先	サキ/ザキ	セン	ポン	マ
光	アキ	アキラ	コウ	コオ	テル	ヒカ/ヒカル/ビカ	ヒカリ/ビカリ	ヒコ	ミ	ミツ	ミツル
兊	エイ	エツ	タイ	ダ	ヨロコ
克	カ	カツ	コク/コッ	マサル	ヨシ
兌	エイ	エツ	タイ	ダ	デ	ヨロコ
免	マヌカ	マヌガ	メ	メン
兎	ウ	ウサギ	ツ	ト/ド
兏	オサ	チョウ	ナガ
児	ゲイ	コ	ゴ	ジ	チゴ	ッコ	ニ	ル
兒	ゲイ	コ	ジ	チゴ	ニ
兓	サン	シン	スルド	タス
兔	ウサギ	ツ	ト
兕	シ
兗	エン	クク	タダ	マコト
兘	シ	ハジ
党	トウ/ドウ	ナカマ	ムラ
兜	カブト	ト	トウ
兟	シン	スス
兢	オソ	キョウ	ツツ
兤	アカ	コウ
入	イ/イレ	イリ	イル	ジュ	ニ	ニュウ	ノ	ハイ	リリ
兦	ナ	ホロ	ボウ	モウ
全	アキラ	スベ	ゼン	タケ	チョン	マサ	マッタ	マット
兩	フタツ	リョウ
兪	シカリ	ツ	トウ	ユ
八	ナ	ハ	ハチ/バチ/パチ	ハッ/バッ	ハツ/ハッ	ヤ	ヤチ	ヤツ/ヤッ/ヤヅ	ヨウ
公	アキラ	イサオ	オオヤケ	キ	キミ	キン	ク/グ	コウ	タカ	タダシ	トモ	ヒロ	マサ
六	ク	ム	ムイ	ムツ/ムッ	リク/リッ	ロク/ロッ	ロツ
兮	ケイ
共	キョウ	トモ/ドモ
兵	ツワモノ	ヒョウ/ビョウ	ヘ/ベ	ヘイ/ペイ
其	キ/ギ	ゴ	ソ	ソノ	ソレ/ゾレ
具	グ	ソナ	ツブサ	トモ
典	スケ	ツネ	テン/デン	ノ	ノリ
兼	カ/ガ	カネ/ガネ	ケン
兾	キ	コイネガ
冀	キ	コイネガ	コイネガワ
冂	エナガマエ	キョウ	ケイ	ケイガマエ	ドウガマエ	マキガマエ
冃	オオ	ズキン	ボウ	モウ
冄	アヤ	ゼン	ネン
内	イト	ウチ	タダ	ダイ	チ	ナイ	ノチ
円	エン	ツブラ	ノブ	マド	マドカ	マル	マロ	ミツ
冉	アヤ	ゼン	ネン
冊	サク/サッ/ザク	サツ	フミ
冋	エナガマエ	キョウ	ケイ	ケイガマエ	ドウガマエ	マキガマエ
册	サク	サツ	フミ
再	サ	サイ	フタ	フタタ
冎	カ	ケ	サ	ワ
冏	アキラカ	キョウ	ケイ	ソウ
冐	オカ	ボウ
冑	カブト	チュウ	ヨロイ
冒	オカ	ボウ
冓	カマ	コウ
冕	カンムリ	ベン	メン
冖	ベキ	ベキカンムリ	ワカンムリ
冗	ジョウ
冘	イン	ウタガ	オコタ	タメラ	ユ
写	ウツ	ウツシ	シャ/ジャ
冝	ギ	ヨロ
冠	カ	カップ	カブ	カブリ	カン	カンムリ	マサル
冡	オオ	ボウ	モ
冢	オオ	チョウ	ツカ
冣	サイ	シュ	ツマ	モット
冤	エン
冥	クラ	ミョウ	メイ
冦	アダ	コウ
冨	ト	トミ/ドミ	フ/ブ	フウ
冩	ウツ	シャ
冪	ベキ
冫	コオリ	ニスイ	ヒョウ
冬	トウ/ドウ	フユ
冭	タ	タイ	タチ	タツ	ナメ	ヤス
冰	コオ	コオリ	ヒ	ヒョウ
冱	コ/ゴ	コオ	サ	ヒ
冲	オキ	オキツ	チュウ	ワク
